"","set_num","part_num","color_id","quantity","name_set","year","theme_id","name_theme","parent_id"
"3394","70919-1","92586pr0007",73,1,"The Justice League Anniversary Party",2018,484,"Batman",482
"3395","70919-1","93095",15,1,"The Justice League Anniversary Party",2018,484,"Batman",482
"3396","70919-1","970c00pr1408",288,1,"The Justice League Anniversary Party",2018,484,"Batman",482
"3397","70919-1","970x021",1,1,"The Justice League Anniversary Party",2018,484,"Batman",482
"3398","70919-1","970x024pr9447",4,1,"The Justice League Anniversary Party",2018,484,"Batman",482
"3399","70919-1","973pr1957c01",1,1,"The Justice League Anniversary Party",2018,484,"Batman",482
"3400","70919-1","973pr4040c01",84,1,"The Justice League Anniversary Party",2018,484,"Batman",482
"3401","70919-1","973pr4042c01",288,1,"The Justice League Anniversary Party",2018,484,"Batman",482
"3402","70919-1","973pr4044c01",10,1,"The Justice League Anniversary Party",2018,484,"Batman",482
"3403","70919-1","98138",41,1,"The Justice League Anniversary Party",2018,484,"Batman",482
"3404","70919-1","98138",71,1,"The Justice League Anniversary Party",2018,484,"Batman",482
"3405","70919-1","98138",45,1,"The Justice League Anniversary Party",2018,484,"Batman",482
"3406","70919-1","98138",14,1,"The Justice League Anniversary Party",2018,484,"Batman",482
"3407","70919-1","98726",0,1,"The Justice League Anniversary Party",2018,484,"Batman",482
"3408","70923-1","10113",320,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3409","70923-1","10113",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3410","70923-1","11477",28,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3411","70923-1","15210",72,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3412","70923-1","15392",72,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3413","70923-1","15535",4,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3414","70923-1","15712",72,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3415","70923-1","18041",179,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3416","70923-1","18674",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3417","70923-1","18908",46,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3418","70923-1","20482",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3419","70923-1","20482",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3420","70923-1","21019c00pat002pr1430",10,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3421","70923-1","22961",72,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3422","70923-1","23443",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3423","70923-1","24144",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3424","70923-1","2420",28,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3425","70923-1","2431pr0017",14,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3426","70923-1","27145",14,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3427","70923-1","27145",85,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3428","70923-1","27145",85,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3429","70923-1","27326pr0001",85,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3430","70923-1","2877",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3431","70923-1","29110",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3432","70923-1","29115",72,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3433","70923-1","29453",14,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3434","70923-1","29709pr0155",70,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3435","70923-1","298c02",71,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3436","70923-1","3003",27,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3437","70923-1","3004",28,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3438","70923-1","30192",72,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3439","70923-1","3021",71,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3440","70923-1","3035",71,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3441","70923-1","30350b",72,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3442","70923-1","3036",72,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3443","70923-1","30361c",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3444","70923-1","30526",71,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3445","70923-1","32000",19,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3446","70923-1","32002",19,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3447","70923-1","32062",4,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3448","70923-1","32064a",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3449","70923-1","32123b",71,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3450","70923-1","32498",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3451","70923-1","33909",70,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3452","70923-1","34337",71,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3453","70923-1","3622",72,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3454","70923-1","3626cpr2102",78,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3455","70923-1","3626cpr9949",85,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3456","70923-1","3626cpr9996",78,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3457","70923-1","36620",14,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3458","70923-1","3705",4,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3459","70923-1","3829c01",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3460","70923-1","3832",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3461","70923-1","3832",71,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3462","70923-1","3956",71,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3463","70923-1","4274",71,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3464","70923-1","4274",1,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3465","70923-1","4274",71,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3466","70923-1","43722",4,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3467","70923-1","43723",4,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3468","70923-1","43898",182,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3469","70923-1","44294",71,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3470","70923-1","4519",14,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3471","70923-1","48933",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3472","70923-1","56630",191,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3473","70923-1","60474",72,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3474","70923-1","60897",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3475","70923-1","6111",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3476","70923-1","61485",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3477","70923-1","64951",148,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3478","70923-1","76766",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3479","70923-1","87079",73,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3480","70923-1","87082",71,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3481","70923-1","87580",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3482","70923-1","87611",72,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3483","70923-1","87613pr0003",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3484","70923-1","87618",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3485","70923-1","87754",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3486","70923-1","87994",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3487","70923-1","87994",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3488","70923-1","88704",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3489","70923-1","88704",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3490","70923-1","89159",82,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3491","70923-1","91988",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3492","70923-1","92438",72,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3493","70923-1","96874",25,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3494","70923-1","970c00",320,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3495","70923-1","970c00",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3496","70923-1","970c00pr1424",1,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3497","70923-1","970c00pr1425",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3498","70923-1","970c00pr9995",85,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3499","70923-1","973pr3650",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3500","70923-1","973pr4102c01",320,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3501","70923-1","973pr4103c01",4,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3502","70923-1","973pr4106c01",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3503","70923-1","973pr4114c01",4,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3504","70923-1","973pr6173660",85,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3505","70923-1","98138",71,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3506","70923-1","98721",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3507","70923-1","99781",71,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3508","70923-1","99781",0,1,"The Bat-Space Shuttle",2018,484,"Batman",482
"3509","30526-1","15068",0,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3510","30526-1","3069b",46,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3511","30526-1","41769",0,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3512","30526-1","41770",0,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3513","30526-1","43722",0,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3514","30526-1","43723",0,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3515","30526-1","4600",0,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3516","30526-1","54200",46,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3517","30526-1","54200",0,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3518","30526-1","54200",72,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3519","30526-1","54200",46,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3520","30526-1","6141",179,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3521","30526-1","6141",47,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3522","30526-1","6141",46,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3523","30526-1","6157",0,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3524","30526-1","64567",71,1,"The Mini Ultimate Batmobile",2018,484,"Batman",482
"3525","76111-1","11203",72,1,"Brother Eye Takedown",2018,484,"Batman",482
"3526","76111-1","11213",71,1,"Brother Eye Takedown",2018,484,"Batman",482
"3527","76111-1","11833",71,1,"Brother Eye Takedown",2018,484,"Batman",482
"3528","76111-1","15068",71,1,"Brother Eye Takedown",2018,484,"Batman",482
"3529","76111-1","15391",179,1,"Brother Eye Takedown",2018,484,"Batman",482
"3530","76111-1","15392",72,1,"Brother Eye Takedown",2018,484,"Batman",482
"3531","76111-1","18987",0,1,"Brother Eye Takedown",2018,484,"Batman",482
"3532","76111-1","23443",71,1,"Brother Eye Takedown",2018,484,"Batman",482
"3533","76111-1","23448",40,1,"Brother Eye Takedown",2018,484,"Batman",482
"3534","76111-1","3024",72,1,"Brother Eye Takedown",2018,484,"Batman",482
"3535","76111-1","3039",14,1,"Brother Eye Takedown",2018,484,"Batman",482
"3536","76111-1","32014",0,1,"Brother Eye Takedown",2018,484,"Batman",482
"3537","76111-1","3626cpr2385",0,1,"Brother Eye Takedown",2018,484,"Batman",482
"3538","76111-1","3626cpr2680",1,1,"Brother Eye Takedown",2018,484,"Batman",482
"3539","76111-1","3626cpr2683",15,1,"Brother Eye Takedown",2018,484,"Batman",482
"3540","76111-1","3710",28,1,"Brother Eye Takedown",2018,484,"Batman",482
"3541","76111-1","39016",4,1,"Brother Eye Takedown",2018,484,"Batman",482
"3542","76111-1","39444",4,1,"Brother Eye Takedown",2018,484,"Batman",482
"3543","76111-1","39444",0,1,"Brother Eye Takedown",2018,484,"Batman",482
"3544","76111-1","3960pr0043",46,1,"Brother Eye Takedown",2018,484,"Batman",482
"3545","76111-1","4282",71,1,"Brother Eye Takedown",2018,484,"Batman",482
"3546","76111-1","4740",36,1,"Brother Eye Takedown",2018,484,"Batman",482
"3547","76111-1","54200",0,1,"Brother Eye Takedown",2018,484,"Batman",482
"3548","76111-1","6141",182,1,"Brother Eye Takedown",2018,484,"Batman",482
"3549","76111-1","6141",179,1,"Brother Eye Takedown",2018,484,"Batman",482
"3550","76111-1","6141",36,1,"Brother Eye Takedown",2018,484,"Batman",482
"3551","76111-1","62930",47,1,"Brother Eye Takedown",2018,484,"Batman",482
"3552","76111-1","6558",1,1,"Brother Eye Takedown",2018,484,"Batman",482
"3553","76111-1","6636",0,1,"Brother Eye Takedown",2018,484,"Batman",482
"3554","76111-1","87081",0,1,"Brother Eye Takedown",2018,484,"Batman",482
"3555","76111-1","93563",1,1,"Brother Eye Takedown",2018,484,"Batman",482
"3556","76111-1","970c00",1,1,"Brother Eye Takedown",2018,484,"Batman",482
"3557","76111-1","970c00",0,1,"Brother Eye Takedown",2018,484,"Batman",482
"3558","76111-1","970c00",71,1,"Brother Eye Takedown",2018,484,"Batman",482
"3559","76111-1","973pr4131c01",71,1,"Brother Eye Takedown",2018,484,"Batman",482
"3560","76111-1","973pr4418c01",1,1,"Brother Eye Takedown",2018,484,"Batman",482
"3561","76111-1","973pr4420c01",0,1,"Brother Eye Takedown",2018,484,"Batman",482
"3562","76111-1","98138",47,1,"Brother Eye Takedown",2018,484,"Batman",482
"3563","76111-1","98721",0,1,"Brother Eye Takedown",2018,484,"Batman",482
"3564","76111-1","98721",0,1,"Brother Eye Takedown",2018,484,"Batman",482
"3565","211804-1","11253",0,1,"Harley Quinn",2018,484,"Batman",482
"3566","211804-1","11253",4,1,"Harley Quinn",2018,484,"Batman",482
"3567","211804-1","28798pr0114",4,1,"Harley Quinn",2018,484,"Batman",482
"3568","211804-1","3626cpr2157",15,1,"Harley Quinn",2018,484,"Batman",482
"3569","211804-1","970d01pr1219",0,1,"Harley Quinn",2018,484,"Batman",482
"3570","211804-1","973pr3720c01",0,1,"Harley Quinn",2018,484,"Batman",482
"3571","76117-1","10247",72,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3572","76117-1","11090",14,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3573","76117-1","11213",2,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3574","76117-1","11215",4,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3575","76117-1","11477",72,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3576","76117-1","15391",0,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3577","76117-1","15391",70,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3578","76117-1","15392",72,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3579","76117-1","15554pr0001",4,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3580","76117-1","15571",72,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3581","76117-1","18986",47,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3582","76117-1","18987",0,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3583","76117-1","21019c00pat010",4,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3584","76117-1","22961",308,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3585","76117-1","24122",0,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3586","76117-1","24204",70,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3587","76117-1","24316",70,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3588","76117-1","24866",4,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3589","76117-1","25269",2,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3590","76117-1","2540",72,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3591","76117-1","25893",47,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3592","76117-1","25893",47,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3593","76117-1","2780",0,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3594","76117-1","30165",72,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3595","76117-1","3020",288,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3596","76117-1","3021",72,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3597","76117-1","3021",70,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3598","76117-1","3034",0,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3599","76117-1","30367c",14,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3600","76117-1","30374",0,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3601","76117-1","3049d",0,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3602","76117-1","3070b",72,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3603","76117-1","32523",72,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3604","76117-1","32530",72,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3605","76117-1","32556",19,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3606","76117-1","32802",72,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3607","76117-1","33909",70,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3608","76117-1","3460",0,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3609","76117-1","35032e",182,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3610","76117-1","35032f",182,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3611","76117-1","35829",36,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3612","76117-1","3626cpr0896",78,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3613","76117-1","3626cpr0937",78,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3614","76117-1","3626cpr2199",78,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3615","76117-1","3626cpr2482",4,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3616","76117-1","36840",72,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3617","76117-1","3795",2,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
"3618","76117-1","39444",0,1,"Batman Mech vs. Poison Ivy Mech",2019,484,"Batman",482
