"","set_num","part_num","color_id","quantity","name_set","year","theme_id","name_theme","parent_id"
"4732","75213-1","14769",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4733","75213-1","15068",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4734","75213-1","15392",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4735","75213-1","15392",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4736","75213-1","15403",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4737","75213-1","15712",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4738","75213-1","18674",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4739","75213-1","18677",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4740","75213-1","24299",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4741","75213-1","24307",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4742","75213-1","2540",19,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4743","75213-1","25972",28,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4744","75213-1","28168pr0001",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4745","75213-1","2877",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4746","75213-1","298c02",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4747","75213-1","298c02",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4748","75213-1","298c02",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4749","75213-1","3020",320,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4750","75213-1","3021",25,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4751","75213-1","3021",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4752","75213-1","3022",320,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4753","75213-1","3022",19,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4754","75213-1","3023",14,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4755","75213-1","3023",40,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4756","75213-1","3023",28,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4757","75213-1","3024",70,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4758","75213-1","3024",46,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4759","75213-1","3024",46,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4760","75213-1","30329pr2169",4,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4761","75213-1","30357",15,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4762","75213-1","30367c",15,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4763","75213-1","30370pr0210",15,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4764","75213-1","30374",41,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4765","75213-1","30374",14,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4766","75213-1","30375",19,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4767","75213-1","30375",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4768","75213-1","30376",19,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4769","75213-1","30376",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4770","75213-1","30377",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4771","75213-1","30377",19,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4772","75213-1","30377",19,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4773","75213-1","30377",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4774","75213-1","30378",19,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4775","75213-1","3062b",2,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4776","75213-1","3062bpr0013",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4777","75213-1","3069b",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4778","75213-1","3069b",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4779","75213-1","3069b",14,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4780","75213-1","3070b",14,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4781","75213-1","3070b",15,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4782","75213-1","3070b",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4783","75213-1","3070b",320,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4784","75213-1","3070b",14,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4785","75213-1","3070b",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4786","75213-1","3176",19,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4787","75213-1","3176",320,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4788","75213-1","32062",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4789","75213-1","32967",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4790","75213-1","33183",70,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4791","75213-1","3623",14,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4792","75213-1","3623",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4793","75213-1","3626cpr1149",78,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4794","75213-1","3626cpr1942",92,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4795","75213-1","3626cpr2376",78,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4796","75213-1","3626cpr9924",15,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4797","75213-1","3626cpr9925",78,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4798","75213-1","3710",14,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4799","75213-1","3960",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4800","75213-1","4032a",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4801","75213-1","4070",14,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4802","75213-1","4081b",19,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4803","75213-1","4081b",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4804","75213-1","41678",4,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4805","75213-1","41879a",28,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4806","75213-1","42446",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4807","75213-1","42446",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4808","75213-1","43722",14,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4809","75213-1","43723",14,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4810","75213-1","43898",47,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4811","75213-1","4595",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4812","75213-1","4733",27,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4813","75213-1","4733",70,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4814","75213-1","4740",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4815","75213-1","47905",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4816","75213-1","47905",15,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4817","75213-1","47905",19,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4818","75213-1","4865b",28,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4819","75213-1","48729b",4,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4820","75213-1","48729b",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4821","75213-1","48729b",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4822","75213-1","48729b",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4823","75213-1","48729b",4,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4824","75213-1","48729b",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4825","75213-1","50950",14,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4826","75213-1","51739",379,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4827","75213-1","52107",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4828","75213-1","54200",14,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4829","75213-1","54200",14,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4830","75213-1","54200",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4831","75213-1","54200",70,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4832","75213-1","54200",70,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4833","75213-1","59230",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4834","75213-1","59230",19,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4835","75213-1","59230",19,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4836","75213-1","59230",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4837","75213-1","59900",2,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4838","75213-1","60474",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4839","75213-1","60474",320,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4840","75213-1","60897",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4841","75213-1","61252",19,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4842","75213-1","6141",41,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4843","75213-1","6141",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4844","75213-1","6141",4,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4845","75213-1","6141",47,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4846","75213-1","6141",70,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4847","75213-1","6141",15,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4848","75213-1","6141",19,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4849","75213-1","6141",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4850","75213-1","6141",4,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4851","75213-1","6141",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4852","75213-1","63864",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4853","75213-1","63868",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4854","75213-1","64567",80,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4855","75213-1","64567",80,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4856","75213-1","64567",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4857","75213-1","6558",1,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4858","75213-1","85861",297,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4859","75213-1","85861",297,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4860","75213-1","85861",320,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4861","75213-1","85975",320,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4862","75213-1","87087",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4863","75213-1","87994",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4864","75213-1","87994",70,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4865","75213-1","87994",10,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4866","75213-1","87994",70,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4867","75213-1","87994",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4868","75213-1","88072",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4869","75213-1","95344",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4870","75213-1","95344",72,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4871","75213-1","970c00pr1119",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4872","75213-1","970c00pr1376",28,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4873","75213-1","970x026pr0008",320,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4874","75213-1","970x135pr1132",272,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4875","75213-1","973pr3568c01",272,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4876","75213-1","973pr3624c01",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4877","75213-1","973pr3840c01",320,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4878","75213-1","973pr3863c01",19,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4879","75213-1","973pr3989c01",28,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4880","75213-1","98138",36,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4881","75213-1","98138",36,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4882","75213-1","98385",70,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4883","75213-1","98397",71,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4884","75213-1","99780",0,1,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"4885","6252808-1","15573",70,1,"Chewbacca",2018,158,"Star Wars",NA
"4886","6252808-1","2412b",72,1,"Chewbacca",2018,158,"Star Wars",NA
"4887","6252808-1","30367c",70,1,"Chewbacca",2018,158,"Star Wars",NA
"4888","6252808-1","60474",72,1,"Chewbacca",2018,158,"Star Wars",NA
"4889","6252808-1","87580",70,1,"Chewbacca",2018,158,"Star Wars",NA
"4890","6252812-1","15573",15,1,"Luke Skywalker",2018,158,"Star Wars",NA
"4891","6252812-1","3005",19,1,"Luke Skywalker",2018,158,"Star Wars",NA
"4892","6252812-1","30136",71,1,"Luke Skywalker",2018,158,"Star Wars",NA
"4893","6252812-1","3024",72,1,"Luke Skywalker",2018,158,"Star Wars",NA
"4894","6252812-1","3024",14,1,"Luke Skywalker",2018,158,"Star Wars",NA
"4895","6252812-1","30374",41,1,"Luke Skywalker",2018,158,"Star Wars",NA
"4896","6252812-1","60474",72,1,"Luke Skywalker",2018,158,"Star Wars",NA
"4897","6252812-1","60897",72,1,"Luke Skywalker",2018,158,"Star Wars",NA
"4898","6252812-1","64567",80,1,"Luke Skywalker",2018,158,"Star Wars",NA
"4899","911841-1","11477",0,1,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"4900","911841-1","14716",0,1,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"4901","911841-1","3022",0,1,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"4902","911841-1","3023",40,1,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"4903","911841-1","3023",25,1,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"4904","911841-1","3024",0,1,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"4905","911841-1","30374",0,1,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"4906","911841-1","4733",72,1,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"4907","911841-1","52107",0,1,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"4908","911841-1","54200",0,1,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"4909","911841-1","6141",15,1,"Poe Dameron's X-Wing",2018,158,"Star Wars",NA
"4910","75226-1","11215",0,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4911","75226-1","13251",0,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4912","75226-1","15071",0,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4913","75226-1","15392",72,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4914","75226-1","2412b",72,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4915","75226-1","2431",41,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4916","75226-1","2432",72,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4917","75226-1","27145",0,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4918","75226-1","27145",0,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4919","75226-1","3021",4,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4920","75226-1","3034",71,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4921","75226-1","3068b",72,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4922","75226-1","3626cpr1149",78,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4923","75226-1","3626cpr1587",78,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4924","75226-1","3626cpr1709",78,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4925","75226-1","3626cpr2768",92,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4926","75226-1","3710",0,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4927","75226-1","41769",4,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4928","75226-1","41770",4,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4929","75226-1","4274",1,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4930","75226-1","4349",0,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4931","75226-1","4599b",0,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4932","75226-1","4599b",0,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4933","75226-1","50950",71,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4934","75226-1","6141",36,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4935","75226-1","64644",0,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4936","75226-1","90194",71,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4937","75226-1","973pr4534c01",0,1,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"4938","75223-1","11215",0,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4939","75223-1","13349",72,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4940","75223-1","2419",71,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4941","75223-1","2780",0,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4942","75223-1","30170",72,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4943","75223-1","30170",72,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4944","75223-1","30171",70,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4945","75223-1","3020",14,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4946","75223-1","3022",70,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4947","75223-1","3022",14,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4948","75223-1","3023",14,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4949","75223-1","30367cpr1001",179,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4950","75223-1","30374",14,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4951","75223-1","3176",14,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4952","75223-1","32064a",14,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4953","75223-1","3626cpr2763",78,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4954","75223-1","3666",14,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4955","75223-1","3942c",14,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4956","75223-1","4006",0,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4957","75223-1","4032a",14,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4958","75223-1","41879a",19,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4959","75223-1","4519",71,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4960","75223-1","51739",14,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4961","75223-1","54200",14,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4962","75223-1","64225",71,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4963","75223-1","85984pr0006",72,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4964","75223-1","87580",14,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4965","75223-1","87994",0,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4966","75223-1","973pr9844c01",19,1,"Naboo Starfighter",2019,158,"Star Wars",NA
"4967","75261-1","14418",71,1,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"4968","75261-1","15307pr0086",308,1,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"4969","75261-1","15311pr0002",326,1,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"4970","75261-1","15392",72,1,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
